time,seconds_elapsed,z,y,x
1740006935749753300,0.03775341796875,-1.1981117725372314,0.4705882966518402,-0.033932119607925415
1740006935759735000,0.047735107421875,-0.5398812294006348,0.6465305685997009,-0.41492846608161926
1740006935769717200,0.05771728515625,0.06024571880698204,0.7268781661987305,-0.7048075795173645
1740006935779698200,0.0676982421875,0.2940678000450134,0.7459719777107239,-0.9148524403572083
1740006935789680000,0.07768017578125,0.2807898223400116,0.4892411530017853,-1.098212480545044
1740006935799662000,0.087662109375,0.13048233091831207,0.24239566922187805,-1.2322163581848145
1740006935809644300,0.097644287109375,-0.07605066150426865,0.518500030040741,-1.189062476158142
1740006935819625200,0.107625244140625,-0.2616138458251953,0.935634970664978,-1.0866007804870605
1740006935829607200,0.117607177734375,-0.4093649089336395,1.3203558921813965,-0.9908100366592407
1740006935839589000,0.127589111328125,-0.39739561080932617,1.657644510269165,-0.8695024847984314
1740006935849571300,0.1375712890625,-0.29035142064094543,1.8687851428985596,-0.7393273711204529
1740006935859553000,0.147552978515625,-0.16950036585330963,1.0952566862106323,-0.8519593477249146
1740006935869534200,0.1575341796875,-0.019936660304665565,0.8264575600624084,-0.941361665725708
1740006935879516200,0.16751611328125,0.20749889314174652,0.6861851215362549,-0.9387086033821106
1740006935889498000,0.177498046875,0.35465967655181885,0.6032265424728394,-0.9323563575744629
1740006935899480800,0.187480712890625,0.42838263511657715,0.6681655645370483,-0.815483808517456
1740006935909461800,0.197461669921875,0.46480265259742737,0.7291244864463806,-0.6059039831161499
1740006935919444000,0.20744384765625,0.4869857132434845,0.8468764424324036,-0.31747642159461975
1740006935929425700,0.21742578125,0.5136821269989014,1.0385043621063232,0.010517269372940063
1740006935939408000,0.227407958984375,0.5792789459228516,1.216801643371582,0.36886611580848694
1740006935949388800,0.237388916015625,0.6933073401451111,1.2815566062927246,0.7865331768989563
1740006935959370800,0.247370849609375,0.8352213501930237,1.2172431945800781,1.261405348777771
1740006935969352700,0.257352783203125,0.9956174492835999,1.0343180894851685,1.7745544910430908
1740006935979335000,0.2673349609375,1.0481232404708862,1.073970913887024,2.248145580291748
1740006935989315800,0.27731591796875,1.0208016633987427,1.1787891387939453,2.6108007431030273
1740006935999297800,0.2872978515625,1.0112379789352417,1.2090280055999756,2.8584611415863037
1740006936009279700,0.29727978515625,0.9845753312110901,1.1974239349365234,3.0135908126831055
1740006936019262000,0.307261962890625,0.8628861904144287,1.2404122352600098,3.018602132797241
1740006936029243000,0.317242919921875,0.771858274936676,1.6445657014846802,2.7951881885528564
1740006936039224800,0.327224853515625,0.7962576150894165,2.1747400760650635,2.5086770057678223
1740006936049206800,0.337206787109375,0.9853454232215881,2.5958127975463867,2.261461019515991
1740006936059188700,0.347188720703125,1.2299996614456177,2.687067747116089,2.106369972229004
1740006936069169700,0.357169677734375,1.3968991041183472,2.41200852394104,2.012281656265259
1740006936079151900,0.36715185546875,1.443924903869629,1.9783586263656616,1.9762717485427856
1740006936089133800,0.3771337890625,1.39681875705719,1.6183286905288696,1.973680853843689
1740006936099115800,0.38711572265625,1.3421461582183838,1.3393616676330566,1.9646828174591064
1740006936109097700,0.39709765625,1.3339606523513794,0.9803708791732788,1.922441005706787
1740006936119079000,0.407078857421875,1.5328176021575928,0.0973351001739502,1.7302316427230835
1740006936129060900,0.417060791015625,1.8954838514328003,-0.9907278418540955,1.35107421875
1740006936139042800,0.427042724609375,2.140909194946289,-1.5387579202651978,0.8118384480476379
1740006936149024800,0.437024658203125,2.196960210800171,-0.9494143724441528,0.11191198229789734
1740006936159006000,0.447005859375,2.1377146244049072,0.7502400279045105,-0.5405358672142029
1740006936168987600,0.456987548828125,2.1365790367126465,1.0670127868652344,-1.0029747486114502
1740006936178969900,0.466969970703125,1.9642696380615234,0.3653348386287689,-1.3687291145324707
1740006936188951800,0.476951904296875,1.5503225326538086,-0.19175438582897186,-1.6153076887130737
1740006936198933000,0.48693310546875,0.8614677786827087,-0.1931312382221222,-1.7513132095336914
1740006936208914700,0.496914794921875,0.01591341942548752,-0.025751886889338493,-1.786666750907898
1740006936218897000,0.50689697265625,-0.7764914631843567,-0.030273668467998505,-1.7733805179595947
1740006936228878800,0.51687890625,-1.3506824970245361,-0.08301485329866409,-1.751631736755371
1740006936238859800,0.52685986328125,-1.6639951467514038,-0.14129973948001862,-1.6667871475219727
1740006936248841700,0.536841796875,-1.704594373703003,-0.16717900335788727,-1.5035847425460815
1740006936258824000,0.546823974609375,-1.5186899900436401,-0.018009498715400696,-1.297700047492981
1740006936268805600,0.5568056640625,-1.1657088994979858,0.1382676661014557,-1.0444129705429077
1740006936278786800,0.566786865234375,-0.741125762462616,0.09221522510051727,-0.7840998768806458
1740006936288768800,0.576768798828125,-0.3581570088863373,0.14882886409759521,-0.49892663955688477
1740006936298751000,0.5867509765625,-0.07098913937807083,0.5150641202926636,-0.1640852838754654
1740006936308732700,0.596732666015625,0.07478658109903336,1.1436465978622437,0.20948833227157593
1740006936318715000,0.60671484375,0.07243234664201736,1.7576160430908203,0.5417682528495789
1740006936328695800,0.61669580078125,-0.04408854618668556,2.2360639572143555,0.8600607514381409
1740006936338677800,0.626677734375,-0.2382630854845047,2.559227466583252,1.1490176916122437
1740006936348659700,0.63665966796875,-0.4770062565803528,2.792457342147827,1.467063307762146
1740006936358642000,0.646641845703125,-0.6766346096992493,2.917357921600342,1.7526448965072632
1740006936368622800,0.656622802734375,-0.7824669480323792,2.8290727138519287,1.943696141242981
1740006936378604800,0.666604736328125,-0.8191248178482056,2.65201997756958,2.0216779708862305
